ms.zoning,lot.frontage,lot.area,street,alley,lot.shape,land.contour,lot.config,land.slope,neighborhood,condition.1,condition.2,bldg.type,house.style,overall.qual,overall.cond,year.built,year.remod.add,roof.style,roof.matl,exterior.1st,exterior.2nd,mas.vnr.type,mas.vnr.area,exter.qual,exter.cond,foundation,bsmt.qual,bsmt.cond,bsmt.exposure,bsmtfin.type.1,bsmtfin.sf.1,bsmtfin.type.2,bsmtfin.sf.2,bsmt.unf.sf,total.bsmt.sf,heating,heating.qc,central.air,electrical,x1st.flr.sf,x2nd.flr.sf,low.qual.fin.sf,gr.liv.area,bsmt.full.bath,bsmt.half.bath,full.bath,half.bath,bedroom.abvgr,kitchen.abvgr,kitchen.qual,totrms.abvgrd,functional,fireplaces,fireplace.qu,garage.type,garage.yr.blt,garage.finish,garage.cars,garage.area,garage.qual,garage.cond,paved.drive,wood.deck.sf,open.porch.sf,enclosed.porch,x3ssn.porch,screen.porch,pool.area,pool.qc,fence,misc.feature,mo.sold,yr.sold,sale.type,sale.condition,saleprice,ln.lot.frontage,ln.lot.area,house.age,yrs.since.remod,has.2nd.floor
RL,64,15896,Pave,No Alley,Mod+ IR,Lvl,CulDSac,Gtl,Gilbert,RRNn,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,210,Gd,TA,PConc,Gd,TA,No Exposure,ALQ,913,Unf,0,264,1177,GasA,Ex,Y,SB,1223,1089,0,2312,1,0,2,1,4,1,Gd,8,Typ,1,TA,BI,1999,Fin,3,658,TA,TA,Y,298,0,0,0,0,0,No Pool,No Fence,No Feature,5,2009,Warranty Deed,Normal,245000,4.1588830833596715,9.673822784231653,10,10,1
RL,64,24682,Pave,No Alley,Mod+ IR,Lvl,CulDSac,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,No Exposure,Unf,0,Unf,0,841,841,GasA,Ex,Y,SB,892,783,0,1675,0,0,2,1,3,1,TA,7,Typ,1,TA,BI,1999,Fin,2,502,TA,TA,Y,0,103,0,0,0,0,No Pool,No Fence,No Feature,6,2009,Warranty Deed,Normal,181000,4.1588830833596715,10.11382951201313,10,10,1
RL,64,8755,Pave,No Alley,IR1,Lvl,FR2,Gtl,Gilbert,RRNn,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,298,Gd,TA,PConc,Gd,TA,No Exposure,ALQ,772,Unf,0,220,992,GasA,Ex,Y,SB,1022,1038,0,2060,1,0,2,1,3,1,Gd,8,Typ,1,TA,BI,1999,RFn,2,390,TA,TA,Y,0,0,0,168,0,0,No Pool,GdPrv,No Feature,6,2009,Warranty Deed,Normal,214000,4.1588830833596715,9.077380244719953,10,10,1
RL,82,9430,Pave,No Alley,Reg,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,673,Gd,TA,PConc,Gd,TA,Mn,GLQ,1163,Unf,0,89,1252,GasA,Ex,Y,SB,1268,1097,0,2365,1,0,2,1,3,1,Gd,8,Typ,1,Gd,A,1999,RFn,3,856,TA,TA,Y,0,128,0,0,180,0,No Pool,No Fence,No Feature,7,2009,Warranty Deed,Normal,337000,4.406719247264253,9.151651375627504,10,10,1
RL,89,10750,Pave,No Alley,IR1,Lvl,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5,1994,1995,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,634,Gd,TA,PConc,Gd,TA,Av,BLQ,236,GLQ,1526,262,2024,GasA,Ex,Y,SB,2063,0,0,2063,1,0,2,0,3,1,Gd,7,Typ,2,Gd,A,1994,Fin,3,815,TA,TA,Y,182,56,0,0,0,0,No Pool,No Fence,No Feature,6,2009,Warranty Deed,Normal,315000,4.48863636973214,9.28266103355581,15,14,0
RL,79,9085,Pave,No Alley,Reg,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1995,1996,Gable,CompShg,VinylSd,VinylSd,BrkFace,286,Gd,TA,PConc,Gd,TA,No Exposure,GLQ,816,Unf,0,254,1070,GasA,Ex,Y,SB,1094,967,0,2061,1,0,2,1,3,1,Gd,7,Typ,1,TA,A,1995,Fin,2,647,TA,TA,Y,296,102,209,0,0,0,No Pool,No Fence,No Feature,11,2009,Warranty Deed,Normal,260000,4.3694478524670215,9.114379980830272,14,13,1
RL,89,11692,Pave,No Alley,IR1,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1993,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,372,Gd,TA,PConc,Gd,TA,No Exposure,GLQ,624,Unf,0,549,1173,GasA,Ex,Y,SB,1215,1017,0,2232,1,0,2,1,3,1,Gd,8,Typ,1,TA,A,1993,RFn,2,623,TA,TA,Y,173,165,0,0,0,0,No Pool,No Fence,No Feature,10,2009,Warranty Deed,Normal,263550,4.48863636973214,9.366660126231137,16,15,1
RL,52,46589,Pave,No Alley,Mod+ IR,Lvl,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,7,1994,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,528,Gd,TA,PConc,Gd,Gd,No Exposure,GLQ,1361,Rec,180,88,1629,GasA,Ex,Y,SB,1686,762,0,2448,1,0,2,1,4,1,Gd,8,Typ,1,TA,A,1994,RFn,3,711,TA,TA,Y,517,76,0,0,0,0,No Pool,No Fence,No Feature,7,2009,Warranty Deed,Normal,402000,3.9512437185814275,10.74911974074705,15,4,1
RL,89,29959,Pave,No Alley,Mod+ IR,Lvl,FR2,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,6,1994,1994,Gable,CompShg,HdBoard,HdBoard,None,0,Gd,TA,PConc,Gd,TA,No Exposure,GLQ,595,Unf,0,378,973,GasA,Ex,Y,SB,979,871,0,1850,0,0,2,1,3,1,Gd,7,Typ,1,Gd,BI,1994,Fin,2,467,TA,TA,Y,168,98,0,0,0,0,No Pool,No Fence,No Feature,1,2009,Warranty Deed,Normal,248000,4.48863636973214,10.307585059236986,15,15,1
RL,85,10130,Pave,No Alley,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,260,Gd,TA,PConc,Gd,TA,Av,GLQ,1294,Unf,0,408,1702,GasA,Ex,Y,SB,1702,0,0,1702,1,0,2,0,3,1,Gd,7,Typ,1,Gd,A,2007,RFn,3,844,TA,TA,Y,0,69,0,0,0,0,No Pool,No Fence,No Feature,3,2009,Warranty Deed,Normal,275500,4.442651256490317,9.22325659724273,2,2,0
RL,75,9675,Pave,No Alley,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,Mn,GLQ,341,Unf,0,772,1113,GasA,Ex,Y,SB,1113,858,0,1971,0,0,2,1,3,1,Gd,8,Typ,1,Gd,A,2005,RFn,2,689,TA,TA,Y,0,48,0,0,0,0,No Pool,No Fence,No Feature,2,2009,Warranty Deed,Normal,253000,4.31748811353631,9.177300517897983,4,4,1
FV,75,9000,Pave,No Alley,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No Exposure,Unf,0,Unf,0,768,768,GasA,Ex,Y,SB,786,804,0,1590,0,0,2,1,3,1,Gd,6,Typ,0,No Fireplace,A,2008,RFn,2,676,TA,TA,Y,0,30,0,0,0,0,No Pool,No Fence,No Feature,6,2009,Warranty Deed,Normal,210000,4.31748811353631,9.104979856318357,1,1,1
FV,75,7862,Pave,No Alley,IR1,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,6,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No Exposure,GLQ,27,Unf,0,1191,1218,GasA,Ex,Y,SB,1218,0,0,1218,0,0,2,0,2,1,Gd,4,Typ,0,No Fireplace,A,2009,Fin,2,676,TA,TA,Y,0,102,0,0,0,0,No Pool,No Fence,No Feature,9,2009,New,Normal,208300,4.31748811353631,8.969796305981806,0,0,0
FV,72,8640,Pave,No Alley,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2009,2009,Gable,CompShg,CemntBd,CmentBd,Stone,72,Gd,TA,PConc,Gd,TA,Mn,GLQ,936,Unf,0,364,1300,GasA,Ex,Y,SB,1314,0,0,1314,1,0,2,0,3,1,Gd,6,Typ,0,No Fireplace,A,2009,RFn,2,552,TA,TA,Y,135,112,0,0,0,0,No Pool,No Fence,No Feature,9,2009,New,Normal,229456,4.276666119016055,9.064157861798101,0,0,0
FV,72,8640,Pave,No Alley,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No Exposure,Unf,0,Unf,0,1402,1402,GasA,Ex,Y,SB,1402,0,0,1402,0,0,2,0,3,1,Gd,7,Typ,0,No Fireplace,A,2008,RFn,2,625,TA,TA,Y,205,126,0,0,0,0,No Pool,No Fence,No Feature,5,2009,Warranty Deed,Normal,229800,4.276666119016055,9.064157861798101,1,1,0
FV,85,9187,Pave,No Alley,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,9,5,2009,2009,Gable,CompShg,CemntBd,CmentBd,Stone,162,Ex,TA,PConc,Ex,TA,Mn,GLQ,1121,Unf,0,645,1766,GasA,Ex,Y,SB,1766,0,0,1766,1,0,2,1,2,1,Ex,7,Typ,1,Gd,A,2009,Fin,3,478,TA,TA,Y,195,130,0,0,0,0,No Pool,No Fence,No Feature,10,2009,New,Normal,370878,4.442651256490317,9.125544720271467,0,0,0
FV,75,7500,Pave,No Alley,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,238,Gd,TA,PConc,Gd,TA,No Exposure,GLQ,24,Unf,0,1348,1372,GasA,Ex,Y,SB,1448,0,0,1448,0,0,2,0,2,1,Gd,6,Typ,1,Gd,A,2006,RFn,2,692,TA,TA,Y,0,140,0,0,0,0,No Pool,No Fence,No Feature,6,2009,Warranty Deed,Normal,238500,4.31748811353631,8.922658299524402,3,2,0
FV,84,10603,Pave,No Alley,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Stone,121,Gd,TA,PConc,Ex,Gd,No Exposure,GLQ,682,Unf,0,218,900,GasA,Ex,Y,SB,909,886,0,1795,1,0,2,1,3,1,Gd,8,Typ,1,Gd,A,2006,Fin,3,782,TA,TA,Y,168,45,0,0,0,0,No Pool,No Fence,No Feature,7,2009,Warranty Deed,Normal,270000,4.430816798843313,9.268892258925797,3,3,1
FV,65,8125,Pave,No Alley,Reg,Lvl,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,BrkFace,288,Gd,TA,PConc,Gd,TA,No Exposure,Unf,0,Unf,0,1836,1836,GasA,Ex,Y,SB,1836,0,0,1836,0,0,2,0,3,1,Gd,8,Typ,1,Gd,A,2009,Fin,2,517,TA,TA,Y,0,175,0,0,0,0,No Pool,No Fence,No Feature,10,2009,New,Normal,264500,4.174387269895637,9.002701007197938,1,0,0
FV,62,7500,Pave,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No Exposure,GLQ,410,Unf,0,811,1221,GasA,Ex,Y,SB,1221,0,0,1221,1,0,2,0,2,1,Gd,6,Typ,0,No Fireplace,A,2004,RFn,2,400,TA,TA,Y,0,113,0,0,0,0,No Pool,No Fence,No Feature,10,2009,Warranty Deed,Normal,185000,4.127134385045092,8.922658299524402,5,4,0
FV,68,8736,Pave,No Alley,IR1,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2003,2004,Gable,CompShg,VinylSd,Wd Shng,None,0,Gd,TA,PConc,Gd,TA,No Exposure,GLQ,771,ALQ,360,422,1553,GasA,Ex,Y,SB,1553,0,0,1553,1,0,2,0,3,1,Gd,6,Typ,0,No Fireplace,A,2003,RFn,2,588,TA,TA,Y,192,88,0,0,0,0,No Pool,No Fence,No Feature,8,2009,Warranty Deed,Normal,234500,4.219507705176107,9.075207697984686,6,5,0
FV,65,8127,Pave,No Alley,IR1,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No Exposure,GLQ,410,Unf,0,402,812,GasA,Ex,Y,SB,812,841,0,1653,1,0,2,1,3,1,Gd,6,Typ,0,No Fireplace,A,2003,RFn,2,628,TA,TA,Y,0,45,0,0,0,0,No Pool,No Fence,No Feature,3,2009,Warranty Deed,Normal,209000,4.174387269895637,9.002947130753205,6,6,1
RL,80,9605,Pave,No Alley,Reg,Lvl,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,6,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No Exposure,Unf,0,Unf,0,1218,1218,GasA,Ex,Y,SB,1218,0,0,1218,0,0,1,1,3,1,Gd,6,Typ,0,No Fireplace,D,2007,RFn,2,576,TA,TA,Y,0,178,0,0,0,0,No Pool,No Fence,No Feature,4,2009,Warranty Deed,Normal,159000,4.382026634673881,9.170039075202657,2,2,0
RL,63,7500,Pave,No Alley,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,Gd,No Exposure,GLQ,54,Unf,0,1087,1141,GasA,Ex,Y,SB,1141,0,0,1141,1,0,1,1,3,1,Gd,6,Typ,0,No Fireplace,D,2006,RFn,2,484,TA,TA,Y,182,0,0,0,0,0,No Pool,No Fence,No Feature,6,2009,Warranty Deed,Normal,152000,4.143134726391533,8.922658299524402,3,3,0
RL,63,7500,Pave,No Alley,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,No Exposure,Unf,0,Unf,0,1158,1158,GasA,Ex,Y,SB,1158,0,0,1158,0,0,1,1,3,1,Gd,5,Typ,0,No Fireplace,None,0,None,0,0,None,None,Y,0,50,0,0,0,0,No Pool,No Fence,No Feature,8,2009,Warranty Deed,Normal,143500,4.143134726391533,8.922658299524402,5,5,0
RL,96,10628,Pave,No Alley,IR1,Lvl,Corner,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,Gd,Unf,0,Unf,0,835,835,GasA,Ex,Y,SB,871,941,0,1812,0,0,2,1,3,1,Gd,8,Typ,0,No Fireplace,BI,2004,RFn,2,478,TA,TA,Y,146,91,0,0,0,0,No Pool,No Fence,No Feature,1,2009,Warranty Deed,Normal,193000,4.564348191467836,9.271247306879705,5,5,1
RL,76,10141,Pave,No Alley,IR1,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,8,5,2004,2004,Gable,Other,VinylSd,VinylSd,BrkFace,264,Gd,TA,PConc,Gd,TA,Gd,BLQ,516,Rec,774,222,1512,GasA,Ex,Y,SB,1512,0,0,1512,0,0,2,0,3,1,Gd,6,Typ,0,No Fireplace,A,2004,RFn,3,845,TA,TA,Y,210,36,0,0,0,0,No Pool,No Fence,No Feature,1,2009,Warranty Deed,Normal,203000,4.330733340286331,9.224341891611996,5,5,0
RL,63,13072,Pave,No Alley,Reg,Lvl,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No Exposure,Unf,0,Unf,0,1114,1114,GasA,Ex,Y,SB,1114,0,0,1114,0,0,1,1,3,1,Gd,6,Typ,0,No Fireplace,D,2005,Unf,2,576,TA,TA,Y,248,102,0,0,0,0,No Pool,No Fence,No Feature,5,2009,Warranty Deed,Normal,159000,4.143134726391533,9.478227817099784,5,4,0
RL,60,12450,Pave,No Alley,Reg,Lvl,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,5,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,No Exposure,GLQ,836,Unf,0,278,1114,GasA,Ex,Y,SB,1114,0,0,1114,1,0,2,0,3,1,Gd,6,Typ,0,No Fireplace,D,2004,Unf,2,576,TA,TA,Y,0,42,0,0,0,0,No Pool,No Fence,No Feature,6,2009,Warranty Deed,Normal,153000,4.0943445622221,9.429475901892854,6,5,0
RL,61,7328,Pave,No Alley,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2008,2009,Gable,CompShg,VinylSd,VinylSd,BrkFace,140,Gd,TA,PConc,Gd,TA,No Exposure,Unf,0,Unf,0,1450,1450,GasA,Ex,Y,SB,1450,0,0,1450,0,0,2,0,2,1,Gd,6,Typ,0,No Fireplace,A,2008,RFn,3,788,TA,TA,Y,0,93,0,0,0,0,No Pool,No Fence,No Feature,2,2009,New,Normal,224243,4.110873864173311,8.899457906353966,1,0,0
RL,43,11492,Pave,No Alley,IR1,Lvl,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,VinylSd,VinylSd,BrkFace,132,Gd,TA,PConc,Gd,TA,No Exposure,GLQ,637,Unf,0,276,913,GasA,Ex,Y,SB,913,1209,0,2122,1,0,2,1,4,1,Gd,8,Typ,1,TA,A,1997,RFn,2,559,TA,TA,Y,0,74,0,0,0,0,No Pool,No Fence,No Feature,4,2009,Warranty Deed,Normal,220000,3.7612001156935624,9.34940642009918,13,12,1
RL,88,10994,Pave,No Alley,IR1,Lvl,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,366,Gd,TA,PConc,Gd,Gd,No Exposure,GLQ,976,Unf,0,868,1844,GasA,Ex,Y,SB,1844,0,0,1844,1,0,2,0,2,1,Gd,7,Typ,1,Gd,A,2005,Fin,2,620,TA,TA,Y,165,44,0,0,0,0,No Pool,No Fence,No Feature,9,2009,Other,Not Normal,257000,4.477336814478207,9.305104948420606,4,3,0
RL,65,8529,Pave,No Alley,IR1,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No Exposure,GLQ,20,Unf,0,1434,1454,GasA,Ex,Y,SB,1434,0,0,1434,0,0,2,0,3,1,Gd,6,Typ,1,TA,A,2001,RFn,2,527,TA,TA,Y,290,39,0,0,0,0,No Pool,No Fence,No Feature,4,2009,Warranty Deed,Normal,189000,4.174387269895637,9.05122740031911,8,8,0
RL,75,10762,Pave,No Alley,Reg,Lvl,Corner,Gtl,SawyerW,Norm,Norm,TwnhsE,2Story,6,6,1980,1980,Gable,CompShg,Plywood,Plywood,None,0,TA,TA,CBlock,Gd,TA,No Exposure,Unf,0,Unf,0,626,626,GasA,TA,Y,SB,626,591,0,1217,0,0,1,1,3,1,TA,6,Typ,1,TA,A,1980,RFn,1,288,TA,TA,Y,0,28,0,0,0,0,No Pool,No Fence,No Feature,4,2009,Warranty Deed,Normal,120000,4.31748811353631,9.283776690049365,29,29,1
RL,50,7175,Pave,No Alley,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1990,1991,Gable,CompShg,Plywood,ImStucc,None,0,Gd,TA,PConc,Gd,TA,No Exposure,Unf,0,Unf,0,1332,1332,GasA,Gd,Y,SB,1332,0,0,1332,0,0,2,0,2,1,Gd,5,Typ,0,No Fireplace,A,1990,RFn,2,542,TA,TA,Y,0,60,0,0,0,0,No Pool,No Fence,No Feature,2,2009,Warranty Deed,Normal,145000,3.912023005428146,8.878358040627822,19,18,0
RL,67,10274,Pave,No Alley,IR1,Lvl,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,7,1986,1986,Gable,CompShg,VinylSd,VinylSd,BrkFace,141,TA,Gd,CBlock,Gd,TA,No Exposure,Rec,331,Unf,0,345,676,GasA,TA,Y,SB,698,702,0,1400,0,0,2,1,3,1,TA,6,Typ,0,No Fireplace,A,1986,RFn,2,465,TA,TA,Y,0,48,0,0,0,0,No Pool,No Fence,No Feature,7,2009,Warranty Deed,Normal,162000,4.204692619390966,9.237371711027214,23,23,1
RL,75,8250,Pave,No Alley,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,Duplex,2Story,6,7,1981,1981,Gable,CompShg,Wd Sdng,Wd Shng,None,0,TA,TA,Slab,No Basement,No Basement,No Basement,No Basement,0,No Basement,0,0,0,GasA,TA,Y,SB,964,918,0,1882,0,0,2,0,4,2,TA,8,Typ,2,TA,A,1981,Unf,2,612,TA,TA,Y,0,0,0,0,0,0,No Pool,No Fence,No Feature,5,2009,Warranty Deed,Normal,160000,4.31748811353631,9.017968479328726,28,28,1
RH,60,8400,Pave,No Alley,Reg,Lvl,Inside,Gtl,SawyerW,Feedr,Norm,1Fam,1Story,4,4,1950,1950,Gable,CompShg,Wd Sdng,AsbShng,None,0,Fa,Fa,CBlock,TA,Fa,No Exposure,Unf,0,Unf,0,721,721,GasA,Gd,Y,SB,841,0,0,841,0,0,1,0,2,1,TA,4,Typ,0,No Fireplace,CP,1950,Unf,1,294,TA,TA,N,250,0,24,0,0,0,No Pool,No Fence,No Feature,9,2009,Warranty Deed,Normal,82000,4.0943445622221,9.035986984831405,59,59,0
RL,63,9750,Pave,No Alley,IR1,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1962,1962,Hip,CompShg,HdBoard,Plywood,None,0,TA,TA,CBlock,TA,TA,No Exposure,LwQ,68,BLQ,884,28,980,GasA,Gd,Y,SB,980,0,0,980,1,0,1,0,3,1,TA,5,Typ,0,No Fireplace,D,1969,Unf,2,400,TA,TA,Y,0,28,0,0,0,0,No Pool,MnPrv,No Feature,11,2009,Warranty Deed,Normal,110000,4.143134726391533,9.185022563991893,47,47,0
RL,71,7064,Pave,No Alley,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,153,TA,TA,CBlock,TA,TA,No Exposure,BLQ,560,Unf,0,420,980,GasA,TA,Y,SB,980,0,0,980,0,0,1,0,3,1,TA,6,Typ,0,No Fireplace,D,1986,Unf,2,484,TA,TA,Y,192,0,0,0,0,0,No Pool,No Fence,No Feature,7,2009,Warranty Deed,Normal,135000,4.2626798770413155,8.862766742283796,32,32,0
RL,72,8499,Pave,No Alley,IR1,Lvl,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,6,1961,1961,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No Exposure,GLQ,660,Unf,0,204,864,GasA,Ex,Y,SB,864,0,0,864,1,0,1,0,3,1,TA,5,Typ,0,No Fireplace,D,1982,Unf,2,732,TA,TA,Y,0,312,0,0,0,0,No Pool,No Fence,No Feature,6,2009,Warranty Deed,Normal,141000,4.276666119016055,9.047703788498627,48,48,0
RL,72,9079,Pave,No Alley,IR1,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1961,1961,Gable,CompShg,Wd Sdng,Plywood,None,0,TA,TA,CBlock,TA,TA,No Exposure,BLQ,864,Unf,0,0,864,GasA,TA,Y,SB,864,0,0,864,0,0,1,0,2,1,TA,5,Typ,0,No Fireplace,A,1961,Unf,1,440,TA,TA,Y,158,0,0,0,0,0,No Pool,No Fence,No Feature,7,2009,Warranty Deed,Normal,122000,4.276666119016055,9.113719333371757,48,48,0
RL,72,9316,Pave,No Alley,IR1,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1965,1965,Gable,CompShg,HdBoard,Plywood,None,0,TA,TA,CBlock,TA,TA,No Exposure,Rec,544,Unf,0,480,1024,GasA,Gd,Y,SB,1020,0,0,1020,0,0,2,0,3,1,TA,5,Typ,0,No Fireplace,A,1965,Unf,1,288,TA,TA,Y,171,0,0,0,0,0,No Pool,MnPrv,No Feature,5,2009,Other,Not Normal,124100,4.276666119016055,9.139488631004232,44,44,0
RL,80,10000,Pave,No Alley,Reg,Lvl,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,6,1961,1983,Hip,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,TA,No Exposure,BLQ,594,Unf,0,270,864,GasA,Ex,Y,SB,1144,0,0,1144,1,0,1,0,3,1,TA,6,Typ,1,TA,A,1961,RFn,1,264,TA,TA,Y,165,0,0,0,0,0,No Pool,GdWo,Feature,3,2009,Warranty Deed,Normal,131400,4.382026634673881,9.210340371976184,48,26,0
RL,65,7150,Pave,No Alley,Reg,Lvl,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,6,1962,1962,Gable,CompShg,VinylSd,VinylSd,BrkFace,60,TA,TA,CBlock,TA,TA,No Exposure,LwQ,140,BLQ,590,182,912,GasA,Gd,Y,SB,912,0,0,912,0,1,1,0,3,1,TA,6,Typ,0,No Fireplace,A,1962,Unf,1,252,TA,TA,Y,0,0,0,0,0,0,No Pool,No Fence,No Feature,10,2009,Warranty Deed,Normal,123000,4.174387269895637,8.874867635688053,47,47,0
RL,89,11949,Pave,No Alley,Reg,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,8,1991,2008,Gable,CompShg,VinylSd,VinylSd,BrkFace,196,Gd,Gd,PConc,Gd,TA,No Exposure,GLQ,601,ALQ,216,158,975,GasA,Ex,Y,SB,975,780,0,1755,0,1,2,1,3,1,Gd,7,Typ,1,TA,A,1991,Unf,2,524,TA,TA,Y,502,60,0,0,0,0,No Pool,GdPrv,No Feature,7,2009,Warranty Deed,Normal,235000,4.48863636973214,9.388402871849754,18,1,1
FV,40,3951,Pave,Pave,Reg,Lvl,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,Stone,76,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,612,612,GasA,Ex,Y,SB,612,612,0,1224,0,0,2,1,2,1,Gd,4,Typ,0,No Fireplace,D,2009,RFn,2,528,TA,TA,Y,0,234,0,0,0,0,No Pool,No Fence,No Feature,6,2009,New,Normal,164500,3.6888794541139363,8.281723990411392,0,0,1
FV,30,3000,Pave,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,Stone,76,Gd,TA,PConc,Gd,TA,Av,GLQ,294,Unf,0,318,612,GasA,Ex,Y,SB,612,612,0,1224,0,0,2,1,2,1,Gd,4,Typ,0,No Fireplace,D,2009,RFn,2,528,TA,TA,Y,0,234,0,0,0,0,No Pool,No Fence,No Feature,6,2009,New,Normal,173733,3.4011973816621555,8.006367567650246,0,0,1
